
🦚刘公子港湾,#genre#
3,https://video2.51daao.com/btt1/2021/02/20210224/E61AhMeH/index.m3u8
4,https://video2.51daao.com/btt1/2021/02/20210224/ymPaAsvE/index.m3u8
5,https://video2.51daao.com/btt1/2021/02/20210212/zWfTUXZt/index.m3u8
9,https://video2.51daao.com/btt1/2021/01/20210129/d9ab6For/index.m3u8
11,https://video2.51daao.com/btt1/2021/02/20210212/JuPFvRYF/index.m3u8
14,https://video2.51daao.com/btt1/2021/01/20210129/LqAQ6h4w/index.m3u8
20,https://video2.51daao.com/btt1/2021/01/20210124/uYh3BoEF/index.m3u8
24,https://video2.51daao.com/btt1/2021/01/20210113/FtbUErjs/index.m3u8
25,https://video2.51daao.com/btt1/2021/02/20210207/hwYZiYZS/index.m3u8
26,https://video2.51daao.com/btt1/2021/01/20210112/o6iE0JfL/index.m3u8
27,https://video2.51daao.com/btt1/2020/12/20201229/D3aeuQQy/index.m3u8
精東影業02,https://video2.51daao.com/btt1/2021/01/20210118/JaIHd0mo/index.m3u8
SWAG妹妹該起床做事咯,https://video2.51daao.com/btt1/2020/12/20201229/KHjDg7Cr/index.m3u8
SWAG學弟強插美顏學姐,https://video2.51daao.com/btt1/2020/08/20200806/F7A69ee0/index.m3u8
SWAG妹妹自慰哥哥來幫忙,https://video2.51daao.com/btt1/2020/12/20201216/eCSzaVRy/index.m3u8
SWAG健身後被拖去公廁操,https://video2.51daao.com/btt1/2020/11/20201123/WHtRY7CZ/index.m3u8
SWAG哥哥你好壞呀,https://video2.51daao.com/btt1/2020/12/20201217/dW6lZ0EH/index.m3u8
SWAG全球榜1名,https://video2.51daao.com/btt1/2020/07/20200727/CSj85kky/index.m3u8
SWAG新春賀歲抽插大戲,https://video2.51daao.com/btt1/2020/12/20201223/cgElHgFs/index.m3u8
SWAG兄弟婦仇計中,https://video2.51daao.com/btt1/2021/01/20210106/I5zpi597/index.m3u8
SWAG想不交房租看你的表現摟,https://video2.51daao.com/btt1/2021/01/20210104/jhioJcTW/index.m3u8
SWAG老同學私下有多騷,https://video2.51daao.com/btt1/2020/12/20201227/gJI6FVT2/index.m3u8
SWAG看診結束就是吸醫棒,https://video2.51daao.com/btt1/2020/12/20201218/e8t0Vi7k/index.m3u8
SWAG老婆找她閨密幫忙伺候老公,https://video2.51daao.com/btt1/2020/10/20201029/ltxYFEhv/index.m3u8
SWAG落跑新娘在同事床上受孕,https://video2.51daao.com/btt1/2020/12/20201229/LX7SMMZH/index.m3u8
SWAG在KTV邊唱歌邊啪,https://video2.51daao.com/btt1/2020/10/20201025/oN0ZCfZy/index.m3u8
SWAG酒店打工特別服務,https://video2.51daao.com/btt1/2020/11/20201129/cI8VExal/index.m3u8
SWAG學生用身體換分數,https://video2.51daao.com/btt1/2020/08/20200807/tOk8ANmb/index.m3u8
SWAG氣質學姐用身體安慰學弟,https://video2.51daao.com/btt1/2020/10/20201024/C54s9NC4/index.m3u8
SWAG超主動閨蜜搾汁器,https://video2.51daao.com/btt1/2020/11/20201126/edvmUOCs/index.m3u8
SWAG按摩師口交絕活,https://video2.51daao.com/btt1/2020/08/20200805/X41j7v13/index.m3u8
SWAG變態醫生的新生入學檢查,https://video2.51daao.com/btt1/2020/12/20201213/NVU8crK3/index.m3u8
SWAG表姐在旁邊還敢偷吃姐夫,https://video2.51daao.com/btt1/2020/10/20201027/44byFoL2/index.m3u8
SWAG趁哥哥不再跟大嫂搞起來,https://video2.51daao.com/btt1/2020/12/20201226/zZXQCvZR/index.m3u8

SWAG大恥度脫衣實戰大冒險,https://video2.51daao.com/btt1/2021/01/20210103/rurLq1Tf/index.m3u8
SWAG到府按摩特別服務,https://video2.51daao.com/btt1/2020/11/20201128/xIXAkloD/index.m3u8
SWAG粉絲遠道而來只求打一炮,https://video2.51daao.com/btt1/2020/10/20201023/alyk3PgV/index.m3u8
SWAG姐妹半夜起來互慰到早晨,https://video2.51daao.com/btt1/2020/12/20201215/J9CLaUEo/index.m3u8
SWAG落地窗前激烈運動,https://video2.51daao.com/btt1/2020/12/20201227/SSdiSWM6/index.m3u8
SWAG秘書下班後的潛規則,https://video2.51daao.com/btt1/2021/01/20210103/FElWHEKr/index.m3u8
SWAG起飛前空姐,https://video2.51daao.com/btt1/2020/10/20201019/AHFVcUS4/index.m3u8
SWAG睡不著所以找哥哥尋歡,https://video2.51daao.com/btt1/2021/01/20210105/hX9R4VWw/index.m3u8
SWAG我拿到了中出入場卷,https://video2.51daao.com/btt1/2020/12/20201224/P7oVan5w/index.m3u8
SWAG下了春藥之後全被炮友錄下來,https://video2.51daao.com/btt1/2020/11/20201115/Mb19FT6k/index.m3u8
SWAG要我還是遊戲,https://video2.51daao.com/btt1/2020/11/20201101/tBDfWfGX/index.m3u8
SWAG稚嫩小白虎鄰居小哥哥把我帶到附近汽旅,https://video2.51daao.com/btt1/2020/06/20200611/iyXm5POg/index.m3u8
SWAG主播路邊搭訕求溫暖,https://video2.51daao.com/btt1/2020/12/20201214/PQvdWnUo/index.m3u8
SWAG自慰弄到受不了就找粉絲解悶,https://video2.51daao.com/btt1/2020/10/20201029/3Si2f7Ug/index.m3u8
果凍傳媒01,https://video2.51daao.com/btt1/2021/03/20210315/nqgw0eJK/index.m3u8
果凍傳媒02,https://video2.51daao.com/btt1/2021/03/20210309/rwTpu16k/index.m3u8
果冻传媒03,https://video2.51daao.com/btt1/2021/03/20210309/WQ1u7YIC/index.m3u8
果冻传媒04,https://video2.51daao.com/btt1/2021/03/20210305/DkRXRNsh/index.m3u8
果凍傳媒05,https://video2.51daao.com/btt1/2021/03/20210305/SuAEPEkH/index.m3u8
果凍傳媒06,https://video2.51daao.com/btt1/2021/02/20210227/DzukV364/index.m3u8
果凍傳媒07,https://video2.51daao.com/btt1/2021/02/20210222/hqS0Umq4/index.m3u8
果凍傳媒08,https://video2.51daao.com/btt1/2021/02/20210212/gH5O6gOq/index.m3u8
果凍傳媒09,https://video2.51daao.com/btt1/2021/02/20210212/rNSmBLwV/index.m3u8
果冻传媒11,https://video2.51daao.com/btt1/2021/02/20210207/lX1stcnL/index.m3u8
果凍傳媒13,https://video2.51daao.com/btt1/2021/02/20210207/wNtvObEg/index.m3u8
果冻传媒15,https://video2.51daao.com/btt1/2021/01/20210129/02gDjV83/index.m3u8
果冻传媒16,https://video2.51daao.com/btt1/2021/01/20210128/GpjqOwp7/index.m3u8
果凍傳媒17,https://video2.51daao.com/btt1/2021/01/20210128/yvyxolSA/index.m3u8
果冻传媒18,https://video2.51daao.com/btt1/2021/01/20210128/uAjfPHbd/index.m3u8
果凍傳媒19,https://video2.51daao.com/btt1/2021/01/20210127/e4nE3H52/index.m3u8
果冻传媒22,https://video2.51daao.com/btt1/2021/01/20210120/2dWWoQtk/index.m3u8
果冻传媒23,https://video2.51daao.com/btt1/2021/01/20210120/rM4SLnCz/index.m3u8
果凍傳媒24,https://video2.51daao.com/btt1/2021/01/20210120/Mi91NxkJ/index.m3u8
果冻传媒25,https://video2.51daao.com/btt1/2021/01/20210120/nK2NjTQE/index.m3u8
果凍傳媒26,https://video2.51daao.com/btt1/2021/01/20210116/RIYuMNX6/index.m3u8
果冻传媒27,https://video2.51daao.com/btt1/2021/01/20210112/LBpM9asV/index.m3u8
果凍傳媒29,https://video2.51daao.com/btt1/2021/01/20210112/6iz3rsSN/index.m3u8
果凍傳媒30,https://video2.51daao.com/btt1/2021/01/20210112/JH1hBFGL/index.m3u8
果冻传媒32,https://video2.51daao.com/btt1/2021/01/20210112/E5gmsbU5/index.m3u8
果凍傳媒33,https://video2.51daao.com/btt1/2021/01/20210112/t6Jq3qPP/index.m3u8
果凍傳媒34,https://video2.51daao.com/btt1/2021/01/20210112/a1pA2jdF/index.m3u8
果冻传媒35,https://video2.51daao.com/btt1/2021/01/20210112/K9FrZ4HL/index.m3u8
果凍傳媒36,https://video2.51daao.com/btt1/2021/01/20210130/ujDdta8s/index.m3u8
果凍傳媒37,https://video2.51daao.com/btt1/2021/01/20210120/vgWAYAZo/index.m3u8
天美傳媒05,https://video2.51daao.com/btt1/2021/02/20210202/AL7rZJm1/index.m3u8
天美傳媒09,https://video2.51daao.com/btt1/2021/02/20210202/XBtcPy7V/index.m3u8
天美傳媒10,https://video2.51daao.com/btt1/2021/02/20210202/QmSmqiRr/index.m3u8
天美傳媒11,https://video2.51daao.com/btt1/2021/02/20210202/mEMG07WV/index.m3u8
天美傳媒13,https://video2.51daao.com/btt1/2021/02/20210201/T6uGyIgj/index.m3u8
天美傳媒14,https://video2.51daao.com/btt1/2021/02/20210201/LHJiAJ2L/index.m3u8
天美傳媒16,https://video2.51daao.com/btt1/2021/02/20210201/A0yxpEqY/index.m3u8
天美傳媒18,https://video2.51daao.com/btt1/2021/02/20210201/YcHjiZ7t/index.m3u8
天美傳媒20,https://video2.51daao.com/btt1/2021/02/20210201/2y1YjwEL/index.m3u8
天美傳媒21,https://video2.51daao.com/btt1/2021/02/20210201/nDsIoul4/index.m3u8
天美傳媒25,https://video2.51daao.com/btt1/2021/01/20210131/eKSd5QE7/index.m3u8
天美傳媒26,https://video2.51daao.com/btt1/2021/01/20210131/zDEwqelh/index.m3u8
天美傳媒27,https://video2.51daao.com/btt1/2021/01/20210131/BQY1vCJ4/index.m3u8
天美傳媒28,https://video2.51daao.com/btt1/2021/01/20210131/7haGYFAa/index.m3u8
天美傳媒29,https://video2.51daao.com/btt1/2021/01/20210131/OB3WS438/index.m3u8
天美傳媒35,https://video2.51daao.com/btt1/2021/02/20210202/lwHctu4K/index.m3u8
天美傳媒37,https://video2.51daao.com/btt1/2021/02/20210201/mzt2nJRT/index.m3u8


⛴轮播🔞_111#genre# 
巨尻 720,http://cdn.adultiptv.net/bigass.m3u8
爆乳 720,http://cdn.adultiptv.net/bigtits.m3u8
口交 720,http://cdn.adultiptv.net/blowjob.m3u8
褐发 720,http://cdn.adultiptv.net/brunette.m3u8
恋物 720,http://cdn.adultiptv.net/fetish.m3u8
男同 720,http://cdn.adultiptv.net/gay.m3u8
异种 720,http://cdn.adultiptv.net/interracial.m3u8
拉丁 720,http://cdn.adultiptv.net/latina.m3u8
少妇 720,http://cdn.adultiptv.net/milf.m3u8
色星 720,http://cdn.adultiptv.net/pornstar.m3u8
粗暴 720,http://cdn.adultiptv.net/rough.m3u8
少女 720,http://cdn.adultiptv.net/teen.m3u8
三人 720,http://cdn.adultiptv.net/threesome.m3u8
巨尻,http://live.redtraffic.xyz/bigass.m3u8?fluxuslust.m3u8
口交,http://live.redtraffic.xyz/blowjob.m3u8?fluxuslust.m3u8
爆乳,http://live.redtraffic.xyz/bigtits.m3u8?fluxuslust.m3u8
异种,http://live.redtraffic.xyz/interracial.m3u8?fluxuslust.m3u8
偷情,http://live.redtraffic.xyz/cuckold.m3u8?fluxuslust.m3u8



🌏国外直播🔞_111,#genre#
爆乳 720,http://cdn.adultiptv.net/bigtits.m3u8 
粗暴 720,http://cdn.adultiptv.net/rough.m3u8 
大奶,http://live.redtraffic.xyz/bigtits.m3u8?fluxuslust.m3u8 
大屁股,http://live.redtraffic.xyz/bigass.m3u8?fluxuslust.m3u8 
俄罗斯成人1,http://live.redtraffic.xyz/latina.m3u8?fluxuslust.m3u8 
俄罗斯成人1,http://live.redtraffic.xyz/pornstar.m3u8?fluxuslust.m3u8 
俄罗斯成人2,http://live.redtraffic.xyz/fetish.m3u8?fluxuslust.m3u8 
俄罗斯成人3,http://live.redtraffic.xyz/milf.m3u8?fluxuslust.m3u8 
俄罗斯成人4,http://live.redtraffic.xyz/lesbian.m3u8?fluxuslust.m3u8 
俄罗斯成人4,http://cdn.adultiptv.net/lesbian.m3u8
 粉红台欧美版,http://live.redtraffic.xyz:80/teen.m3u8 
褐发 720,http://cdn.adultiptv.net/brunette.m3u8 
惊艳台欧美版,http://live.redtraffic.xyz:80/cuckold.m3u8 
巨尻 720,http://cdn.adultiptv.net/bigass.m3u8 
口交,http://live.redtraffic.xyz/blowjob.m3u8?fluxuslust.m3u8 
口交 720,http://cdn.adultiptv.net/blowjob.m3u8 
拉丁 720,http://cdn.adultiptv.net/latina.m3u8 
恋物 720,http://cdn.adultiptv.net/fetish.m3u8 
男同 720,http://cdn.adultiptv.net/gay.m3u8 
潘朵拉欧美版,http://live.redtraffic.xyz:80/pornstar.m3u8 
三人 720,http://cdn.adultiptv.net/threesome.m3u8 
色星 720,http://cdn.adultiptv.net/pornstar.m3u8 
少妇 720,http://cdn.adultiptv.net/milf.m3u8 
少女 720,http://cdn.adultiptv.net/teen.m3u8 
松视1欧美版,http://live.redtraffic.xyz:80/interracial.m3u8 
松视2欧美版,http://live.redtraffic.xyz:80/bigtits.m3u8 
偷情,http://live.redtraffic.xyz/cuckold.m3u8?fluxuslust.m3u8 
香蕉台欧美版,http://live.redtraffic.xyz:80/milf.m3u8 
异类,http://live.redtraffic.xyz/interracial.m3u8?fluxuslust.m3u8
异种 720,http://cdn.adultiptv.net/interracial.m3u8 
K频道欧美版,http://live.redtraffic.xyz:80/threesome.m3u8

ТНТ,http://myott.tv/stream/S8JK2Q2BVB/135.m3u8 
СТС,http://myott.tv/stream/S8JK2Q2BVB/138.m3u8 
СТСLove,http://myott.tv/stream/S8JK2Q2BVB/183.m3u8 
 Babestation24,http://sdn-global-live-streaming-packager-cache.3qsdn.com/9528/9528_264_live.m3u8
 EropulsDE,https://api.alpaca.t62a.com/hls/9108/stream0.m3u8
Erox,http://94.229.250.73:8008/play/a002 MiamiTVJennyLive,https://59ec5453559f0.streamlock.net/JennyLive/JennyLive/playlist.m3u8 MiamiTVLatino,https://5ee7c2b857b7f.streamlock.net/latino/latino/playlist.m3u8
MiamiTVMéxico,https://59ec5453559f0.streamlock.net/mexicotv/smil:miamitvmexicoROKU/playlist.m3u8 MiamiTVJennyForYou,https://59ec5453559f0.streamlock.net/jennyforyou/jennyforyou/playlist.m3u8 Visit-XTV,https://stream.visit-x.tv/vxtv/ngrp:live_all/playlist.m3u8

 MyCamTVAnal,http://live.mycamtv.com/anal.m3u8 MyCamTVArabGirls,http://live.mycamtv.com/arab.m3u8 MyCamTVAsianGirls,http://live.mycamtv.com/asian.m3u8 MyCamTVBigAssGirls,http://live.mycamtv.com/bigass.m3u8 MyCamTVBlondeGirls,http://live.mycamtv.com/blonde.m3u8 MyCamTVBlowjob,http://live.mycamtv.com/blowjob.m3u8 MyCamTVBrunetteGirls,http://live.mycamtv.com/brunette.m3u8 MyCamTVEbonyGirls,http://live.mycamtv.com/ebony.m3u8 MyCamTVGirlsSquirt,http://live.mycamtv.com/squirt.m3u8 MyCamTVLatinaGirls,http://live.mycamtv.com/latina.m3u8 MyCamTVMature,http://live.mycamtv.com/bigtits.m3u8 MyCamTVMediumGirls,http://live.mycamtv.com/medium.m3u8
MyCamTVMILF,http://live.mycamtv.com/milf.m3u8 MyCamTVSkinnyGirls,http://live.mycamtv.com/skinny.m3u8 MyCamTVTeenGirls,http://live.mycamtv.com/teen.m3u8 MyCamTVWhiteGirls,http://live.mycamtv.com/white.m3u8 MyCamTVYoungGirls,http://live.mycamtv.com/young.m3u8
 
 Anal,http://live.redtraffic.xyz/anal.m3u8
 Anal,http://cdn.adultiptv.net/anal.m3u8
 Asian,http://live.redtraffic.xyz/asian.m3u8
 Asian,http://cdn.adultiptv.net/asian.m3u8
 BigAss,http://live.redtraffic.xyz/bigass.m3u8
 BigAss,http://cdn.adultiptv.net/bigass.m3u8
 BigAss,http://live.redtraffic.xyz:80/bigass.m3u8
 BigDick,http://live.redtraffic.xyz/bigdick.m3u8 BigDick,http://cdn.adultiptv.net/bigdick.m3u8
 BigDick,http://live.redtraffic.xyz:80/bigdick.m3u8
 BigDick,http://live.redtraffic.xyz/bigdick.m3u8?fluxuslust.m3u8
 BigTits,http://live.redtraffic.xyz/bigtits.m3u8
 BigTits,http://cdn.adultiptv.net/bigtits.m3u8
 BigTits,http://live.redtraffic.xyz:80/bigtits.m3u8
 Blonde,http://live.redtraffic.xyz/blonde.m3u8
 Blonde,http://cdn.adultiptv.net/blonde.m3u8 Blonde,http://cdn.adultiptv.net/blonde.m3u8?streamType=livеhls
 Blowjob,http://live.redtraffic.xyz/blowjob.m3u8 Blowjob,http://cdn.adultiptv.net/blowjob.m3u8 Blowjob,http://live.redtraffic.xyz/blowjob.m3u8?fluxuslust.m3u8 Blowjob,http://live.redtraffic.xyz:80/blowjob.m3u8 Brunette,http://live.redtraffic.xyz/brunette.m3u8
 Brunette,http://cdn.adultiptv.net/brunette.m3u8
 Compilation,http://live.redtraffic.xyz/compilation.m3u8
 Compilation,http://cdn.adultiptv.net/compilation.m3u8 
Cuckold,http://live.redtraffic.xyz/cuckold.m3u8
 Cuckold,http://cdn.adultiptv.net/cuckold.m3u8
 Cuckold,http://live.redtraffic.xyz:80/cuckold.m3u8
 Fetish,http://live.redtraffic.xyz/fetish.m3u8
 Fetish,http://cdn.adultiptv.net/fetish.m3u8
 Fetish,http://live.redtraffic.xyz:80/fetish.m3u8
 Fetish,http://live.redtraffic.xyz/fetish.m3u8?fluxuslust.m3u8
 Gangbang,http://live.redtraffic.xyz/gangbang.m3u8
 Gangbang,http://cdn.adultiptv.net/gangbang.m3u8
 Gay,http://live.redtraffic.xyz/gay.m3u8
 Gay,http://cdn.adultiptv.net/gay.m3u8
 HardCore,http://live.redtraffic.xyz/hardcore.m3u8
 HardCore,http://cdn.adultiptv.net/hardcore.m3u8
 HardCore,http://live.redtraffic.xyz:80/hardcore.m3u8
 Interracial,http://live.redtraffic.xyz/interracial.m3u8
 Interracial,http://cdn.adultiptv.net/interracial.m3u8
 Interracial,http://live.redtraffic.xyz:80/interracial.m3u8 
Latina,http://live.redtraffic.xyz/latina.m3u8
 Latina,http://cdn.adultiptv.net/latina.m3u8
 Latina,http://live.redtraffic.xyz/latina.m3u8?fluxuslust.m3u8
 Lesbian,http://live.redtraffic.xyz/lesbian.m3u8
 Lesbian,http://cdn.adultiptv.net/lesbian.m3u8
 LiveCams,http://live.redtraffic.xyz/livecams.m3u8
 LiveCams,http://cdn.adultiptv.net/livecams.m3u8
 MILF,http://live.redtraffic.xyz/milf.m3u8
 MILF,http://cdn.adultiptv.net/milf.m3u8
 MILF,http://live.redtraffic.xyz:80/milf.m3u8
 Pornstar,http://live.redtraffic.xyz/pornstar.m3u8
 Pornstar,http://cdn.adultiptv.net/pornstar.m3u8
 Pornstar,http://live.redtraffic.xyz:80/pornstar.m3u8
 POV,http://live.redtraffic.xyz/pov.m3u8
 POV,http://cdn.adultiptv.net/pov.m3u8
 POV,http://live.redtraffic.xyz:80/pov.m3u8
 POV,http://live.redtraffic.xyz/pov.m3u8?fluxuslust.m3u8 
Rough,http://live.redtraffic.xyz/rough.m3u8
 Rough,http://cdn.adultiptv.net/rough.m3u8
 Russian,http://live.redtraffic.xyz/russian.m3u8
 Russian,http://cdn.adultiptv.net/russian.m3u8
 Russian,http://live.redtraffic.xyz:80/russian.m3u8
 Teen,http://live.redtraffic.xyz/teen.m3u8
 Teen,http://cdn.adultiptv.net/teen.m3u8
 Teen,http://live.redtraffic.xyz:80/teen.m3u8
 Threesome,http://live.redtraffic.xyz/threesome.m3u8
 Threesome,http://cdn.adultiptv.net/threesome.m3u8



㊙️松蕉频道_111,#genre#
随机电影,http://lzoq.hk3.20212021.cf/daili/sx.php

台湾松视1台,http://193.233.206.48:8090/live/rx3/402/39cd9e52d157a4a11fe18823b1c2a3da/index.m3u8
台湾松视2台,http://193.233.206.48:8090/live/rx3/403/32a197acb4b79f0cdf2a0845921b5167/index.m3u8
台湾松视3台,http://193.233.206.48:8090/live/rx3/404/617643fef33ced7281eb86ccb7aa95b9/index.m3u8
台湾香蕉台,http://193.233.206.48:8090/live/rx3/408/1d24aceb2f68650e6c3e5cf0802c31e2/index.m3u8
台湾彩虹电影,http://193.233.206.48:8090/live/rx3/413/dac0d1d0e5c4c4febb34fd55d060723d/index.m3u8
台湾彩虹K,http://193.233.206.48:8090/live/rx3/406/51ea72993b31fb34a98de364f48d6c76/index.m3u8
台湾彩虹e,http://193.233.206.48:8090/live/rx3/415/e59f5e3ae0b7961349fe259b21b4a9fb/index.m3u8
台湾惊豔台,http://193.233.206.48:8090/live/rx3/409/7ce439e2933fb371169fc323d862923b/index.m3u8
Passie,http://193.233.206.48:8090/live/rx3/461/f1e227e79064f445d431694b5d38dc24/index.m3u8
台湾一本道,http://193.233.206.48:8090/live/rx3/414/051e24e543a869a6c093515b1de2f866/index.m3u8
花花公子,http://193.233.206.48:8090/live/rx3/411/144204c74345cbb0b32872950b46766d/index.m3u8
台湾东京热,http://193.233.206.48:8090/live/rx3/416/022a52378c121428111e52b901589148/index.m3u8

JSTAR極限台,http://125.227.210.55:29351/VideoInput/play.ts
奥視1,http://125.227.210.55:20845/VideoInput/play.ts
奥視2,http://125.227.210.55:55643/VideoInput/play.ts
奥視3,http://125.227.210.55:62697/VideoInput/play.ts
驚艷台,http://125.227.210.55:57286/VideoInput/play.ts
香蕉台,http://125.227.210.55:22522/VideoInput/play.ts

